,holiday,workingday,weather,temp,atemp,humidity,windspeed,total,year,month,hour,season_2,season_3,season_4
367,0,0,1,7.38,9.85,47,8.9981,61,2011,1,19,0,0,0
368,0,0,1,7.38,9.85,47,11.0014,57,2011,1,20,0,0,0
369,0,0,1,7.38,9.85,51,11.0014,28,2011,1,21,0,0,0
370,0,0,2,8.2,10.605,49,8.9981,21,2011,1,22,0,0,0
371,0,0,2,8.2,11.365,40,7.0015,18,2011,1,23,0,0,0
372,1,0,2,8.2,9.85,47,15.0013,17,2011,1,0,0,0,0
373,1,0,2,8.2,9.85,44,12.998,16,2011,1,1,0,0,0
374,1,0,2,7.38,8.335,43,16.9979,8,2011,1,2,0,0,0
375,1,0,2,7.38,9.09,43,12.998,2,2011,1,3,0,0,0
376,1,0,2,7.38,9.85,43,8.9981,3,2011,1,4,0,0,0
377,1,0,2,7.38,9.85,43,11.0014,1,2011,1,5,0,0,0
378,1,0,2,7.38,9.09,43,12.998,5,2011,1,6,0,0,0
379,1,0,2,6.56,9.09,50,8.9981,13,2011,1,7,0,0,0
380,1,0,2,6.56,7.575,47,15.0013,33,2011,1,8,0,0,0
381,1,0,2,6.56,7.575,47,15.0013,47,2011,1,9,0,0,0
382,1,0,2,6.56,7.575,50,16.9979,57,2011,1,10,0,0,0
383,1,0,2,6.56,7.575,55,12.998,64,2011,1,11,0,0,0
384,1,0,2,7.38,9.85,47,8.9981,80,2011,1,12,0,0,0
385,1,0,2,7.38,9.85,47,8.9981,93,2011,1,13,0,0,0
386,1,0,2,7.38,10.605,43,7.0015,86,2011,1,14,0,0,0
387,1,0,2,8.2,10.605,47,11.0014,93,2011,1,15,0,0,0
388,1,0,2,8.2,10.605,47,11.0014,82,2011,1,16,0,0,0
389,1,0,1,8.2,9.85,51,12.998,71,2011,1,17,0,0,0
390,1,0,2,7.38,8.335,55,16.9979,92,2011,1,18,0,0,0
391,1,0,3,7.38,9.09,59,12.998,60,2011,1,19,0,0,0
392,1,0,3,6.56,7.575,80,12.998,33,2011,1,20,0,0,0
393,1,0,3,6.56,7.575,80,12.998,27,2011,1,21,0,0,0
394,1,0,3,5.74,6.06,93,16.9979,13,2011,1,22,0,0,0
395,1,0,3,6.56,6.82,86,19.0012,4,2011,1,23,0,0,0
396,0,1,2,8.2,9.09,86,22.0028,3,2011,1,12,0,0,0
397,0,1,2,8.2,9.85,86,15.0013,22,2011,1,13,0,0,0
398,0,1,2,9.02,11.365,80,11.0014,28,2011,1,14,0,0,0
399,0,1,2,9.02,11.365,87,11.0014,35,2011,1,15,0,0,0
400,0,1,2,9.02,11.365,87,12.998,61,2011,1,16,0,0,0
401,0,1,2,9.02,11.365,82,12.998,125,2011,1,17,0,0,0
402,0,1,2,9.02,11.365,80,11.0014,133,2011,1,18,0,0,0
403,0,1,2,9.02,11.365,80,8.9981,99,2011,1,19,0,0,0
404,0,1,2,9.02,13.635,87,0.0,83,2011,1,20,0,0,0
405,0,1,2,9.02,12.12,93,7.0015,41,2011,1,21,0,0,0
406,0,1,2,9.02,12.88,93,6.0032,33,2011,1,22,0,0,0
407,0,1,2,9.02,13.635,93,0.0,20,2011,1,23,0,0,0
408,0,1,2,9.02,13.635,93,0.0,3,2011,1,0,0,0,0
409,0,1,3,9.02,11.365,93,8.9981,7,2011,1,1,0,0,0
410,0,1,3,9.02,11.365,93,8.9981,3,2011,1,2,0,0,0
411,0,1,3,9.02,11.365,93,8.9981,2,2011,1,4,0,0,0
412,0,1,2,9.02,12.88,93,6.0032,7,2011,1,5,0,0,0
413,0,1,2,9.02,12.88,93,6.0032,32,2011,1,6,0,0,0
414,0,1,2,9.84,12.88,92,7.0015,90,2011,1,7,0,0,0
415,0,1,2,9.84,12.88,93,7.0015,197,2011,1,8,0,0,0
416,0,1,2,9.84,12.88,93,7.0015,109,2011,1,9,0,0,0
417,0,1,2,10.66,13.635,93,8.9981,47,2011,1,10,0,0,0
418,0,1,2,11.48,15.15,87,6.0032,52,2011,1,11,0,0,0
419,0,1,2,12.3,15.91,81,6.0032,70,2011,1,12,0,0,0
420,0,1,1,16.4,20.455,62,19.0012,78,2011,1,13,0,0,0
421,0,1,1,16.4,20.455,58,16.9979,75,2011,1,14,0,0,0
422,0,1,1,16.4,20.455,54,19.0012,82,2011,1,15,0,0,0
423,0,1,1,15.58,19.695,58,26.0027,104,2011,1,16,0,0,0
424,0,1,1,14.76,16.665,57,22.0028,197,2011,1,17,0,0,0
425,0,1,1,13.94,15.91,61,19.0012,161,2011,1,18,0,0,0
426,0,1,1,13.12,14.395,57,27.9993,112,2011,1,19,0,0,0
427,0,1,1,13.12,15.15,49,19.9995,76,2011,1,20,0,0,0
428,0,1,1,13.12,14.395,49,27.9993,59,2011,1,21,0,0,0
429,0,1,1,12.3,15.15,52,11.0014,59,2011,1,22,0,0,0
430,0,1,1,12.3,13.635,52,31.0009,28,2011,1,23,0,0,0
431,0,1,2,6.56,9.09,64,7.0015,8,2011,2,0,0,0,0
432,0,1,2,6.56,9.09,69,7.0015,3,2011,2,1,0,0,0
433,0,1,2,6.56,11.365,69,0.0,2,2011,2,2,0,0,0
434,0,1,2,6.56,11.365,69,0.0,2,2011,2,3,0,0,0
435,0,1,3,5.74,10.605,93,0.0,3,2011,2,5,0,0,0
436,0,1,3,5.74,10.605,93,0.0,22,2011,2,6,0,0,0
437,0,1,3,6.56,11.365,93,0.0,52,2011,2,7,0,0,0
438,0,1,3,6.56,11.365,93,0.0,135,2011,2,8,0,0,0
439,0,1,2,6.56,11.365,93,0.0,116,2011,2,9,0,0,0
440,0,1,2,6.56,11.365,93,0.0,47,2011,2,10,0,0,0
441,0,1,2,7.38,12.12,86,0.0,51,2011,2,11,0,0,0
442,0,1,2,8.2,12.88,86,0.0,55,2011,2,12,0,0,0
443,0,1,2,8.2,12.88,86,0.0,52,2011,2,13,0,0,0
444,0,1,2,9.02,12.88,80,6.0032,54,2011,2,14,0,0,0
445,0,1,2,9.84,14.395,75,0.0,52,2011,2,15,0,0,0
446,0,1,2,9.84,12.12,75,8.9981,64,2011,2,16,0,0,0
447,0,1,2,9.84,14.395,75,0.0,176,2011,2,17,0,0,0
448,0,1,2,9.84,12.88,81,7.0015,168,2011,2,18,0,0,0
449,0,1,2,9.84,12.12,81,8.9981,108,2011,2,19,0,0,0
450,0,1,2,9.02,11.365,87,8.9981,74,2011,2,20,0,0,0
451,0,1,2,9.02,11.365,87,8.9981,64,2011,2,21,0,0,0
452,0,1,2,9.02,12.88,87,6.0032,36,2011,2,22,0,0,0
453,0,1,3,8.2,9.85,93,12.998,16,2011,2,23,0,0,0
454,0,1,3,9.02,12.12,93,7.0015,2,2011,2,0,0,0,0
455,0,1,3,9.02,11.365,93,12.998,3,2011,2,1,0,0,0
456,0,1,3,9.02,11.365,93,8.9981,4,2011,2,2,0,0,0
457,0,1,3,9.02,11.365,93,8.9981,1,2011,2,3,0,0,0
458,0,1,3,9.02,10.605,93,19.0012,1,2011,2,4,0,0,0
459,0,1,3,9.02,12.12,93,7.0015,3,2011,2,5,0,0,0
460,0,1,3,9.02,12.12,93,7.0015,18,2011,2,6,0,0,0
461,0,1,3,9.02,10.605,93,15.0013,49,2011,2,7,0,0,0
462,0,1,3,9.02,10.605,93,15.0013,155,2011,2,8,0,0,0
463,0,1,2,9.84,12.88,93,6.0032,123,2011,2,9,0,0,0
464,0,1,2,9.02,13.635,100,0.0,61,2011,2,10,0,0,0
465,0,1,2,9.84,11.365,93,12.998,52,2011,2,11,0,0,0
466,0,1,2,9.84,11.365,93,15.0013,64,2011,2,12,0,0,0
467,0,1,1,13.94,16.665,93,11.0014,75,2011,2,13,0,0,0
468,0,1,1,15.58,19.695,82,26.0027,63,2011,2,14,0,0,0
469,0,1,1,15.58,19.695,76,22.0028,76,2011,2,15,0,0,0
470,0,1,1,14.76,16.665,71,19.9995,103,2011,2,16,0,0,0
471,0,1,1,14.76,15.91,53,35.0008,190,2011,2,17,0,0,0
472,0,1,1,13.94,14.395,42,36.9974,182,2011,2,18,0,0,0
473,0,1,1,11.48,12.12,45,32.9975,91,2011,2,19,0,0,0
474,0,1,1,9.84,9.85,48,36.9974,75,2011,2,20,0,0,0
475,0,1,1,9.02,9.85,47,22.0028,63,2011,2,21,0,0,0
476,0,1,1,9.02,10.605,44,16.9979,40,2011,2,22,0,0,0
477,0,1,1,8.2,8.335,44,30.0026,32,2011,2,23,0,0,0
478,0,1,1,8.2,8.335,40,30.0026,12,2011,2,0,0,0,0
479,0,1,1,8.2,7.575,44,35.0008,5,2011,2,1,0,0,0
480,0,1,1,7.38,8.335,43,16.9979,2,2011,2,2,0,0,0
481,0,1,1,7.38,8.335,43,16.9979,1,2011,2,3,0,0,0
482,0,1,1,6.56,6.82,50,19.9995,2,2011,2,5,0,0,0
483,0,1,1,6.56,6.82,43,23.9994,39,2011,2,6,0,0,0
484,0,1,1,5.74,6.06,50,22.0028,87,2011,2,7,0,0,0
485,0,1,1,5.74,6.06,50,23.9994,188,2011,2,8,0,0,0
486,0,1,1,6.56,6.82,47,19.9995,133,2011,2,9,0,0,0
487,0,1,1,7.38,7.575,43,22.0028,52,2011,2,10,0,0,0
488,0,1,1,7.38,6.82,43,30.0026,64,2011,2,11,0,0,0
489,0,1,1,8.2,9.09,40,23.9994,69,2011,2,12,0,0,0
490,0,1,1,8.2,8.335,40,27.9993,51,2011,2,13,0,0,0
491,0,1,1,9.02,9.85,37,26.0027,47,2011,2,14,0,0,0
492,0,1,1,9.02,9.85,37,22.0028,60,2011,2,15,0,0,0
493,0,1,1,9.02,10.605,37,16.9979,78,2011,2,16,0,0,0
494,0,1,1,8.2,9.85,40,12.998,175,2011,2,17,0,0,0
495,0,1,1,8.2,10.605,40,11.0014,147,2011,2,18,0,0,0
496,0,1,1,8.2,12.88,40,0.0,96,2011,2,19,0,0,0
497,0,1,1,8.2,11.365,47,6.0032,109,2011,2,20,0,0,0
498,0,1,1,7.38,10.605,55,7.0015,54,2011,2,21,0,0,0
499,0,1,1,7.38,10.605,51,6.0032,41,2011,2,22,0,0,0
500,0,1,1,8.2,11.365,47,7.0015,38,2011,2,23,0,0,0
501,0,1,2,8.2,12.88,44,0.0,13,2011,2,0,0,0,0
502,0,1,2,6.56,11.365,59,0.0,7,2011,2,1,0,0,0
503,0,1,2,5.74,8.335,63,7.0015,1,2011,2,2,0,0,0
504,0,1,2,5.74,8.335,63,7.0015,1,2011,2,3,0,0,0
505,0,1,2,5.74,7.575,63,8.9981,7,2011,2,5,0,0,0
506,0,1,2,6.56,11.365,55,0.0,28,2011,2,6,0,0,0
507,0,1,1,5.74,10.605,59,0.0,87,2011,2,7,0,0,0
508,0,1,1,5.74,7.575,74,8.9981,220,2011,2,8,0,0,0
509,0,1,2,6.56,9.09,80,8.9981,127,2011,2,9,0,0,0
510,0,1,2,8.2,10.605,51,8.9981,51,2011,2,10,0,0,0
511,0,1,1,9.02,11.365,51,11.0014,64,2011,2,11,0,0,0
512,0,1,2,9.84,12.12,48,11.0014,86,2011,2,12,0,0,0
513,0,1,2,10.66,12.88,50,15.0013,82,2011,2,13,0,0,0
514,0,1,2,11.48,13.635,45,11.0014,91,2011,2,14,0,0,0
515,0,1,2,11.48,13.635,48,16.9979,90,2011,2,15,0,0,0
516,0,1,2,12.3,14.395,42,15.0013,99,2011,2,16,0,0,0
517,0,1,2,10.66,13.635,56,8.9981,205,2011,2,17,0,0,0
518,0,1,2,9.84,12.88,60,7.0015,155,2011,2,18,0,0,0
519,0,1,2,9.84,12.12,65,8.9981,103,2011,2,19,0,0,0
520,0,1,2,9.84,12.12,65,11.0014,71,2011,2,20,0,0,0
521,0,1,2,9.84,12.12,70,11.0014,43,2011,2,21,0,0,0
522,0,1,2,9.84,12.12,65,11.0014,46,2011,2,22,0,0,0
523,0,1,2,9.84,12.12,70,8.9981,31,2011,2,23,0,0,0
524,0,0,2,9.84,12.12,70,11.0014,39,2011,2,0,0,0,0
525,0,0,2,9.84,12.12,65,11.0014,18,2011,2,1,0,0,0
526,0,0,2,9.84,12.12,75,11.0014,17,2011,2,2,0,0,0
527,0,0,2,9.84,12.12,75,11.0014,11,2011,2,3,0,0,0
528,0,0,3,9.02,11.365,93,8.9981,8,2011,2,4,0,0,0
529,0,0,3,8.2,11.365,100,6.0032,9,2011,2,5,0,0,0
530,0,0,3,8.2,12.88,100,0.0,4,2011,2,6,0,0,0
531,0,0,3,9.02,12.88,93,6.0032,4,2011,2,7,0,0,0
532,0,0,3,8.2,11.365,100,6.0032,10,2011,2,8,0,0,0
533,0,0,3,8.2,11.365,100,6.0032,20,2011,2,9,0,0,0
534,0,0,3,8.2,10.605,100,8.9981,34,2011,2,10,0,0,0
535,0,0,3,9.02,11.365,100,8.9981,47,2011,2,11,0,0,0
536,0,0,3,9.02,11.365,100,11.0014,52,2011,2,12,0,0,0
537,0,0,3,9.02,11.365,100,11.0014,72,2011,2,13,0,0,0
538,0,0,3,9.02,13.635,100,0.0,55,2011,2,14,0,0,0
539,0,0,3,9.02,13.635,100,0.0,60,2011,2,15,0,0,0
540,0,0,3,9.02,11.365,100,8.9981,71,2011,2,16,0,0,0
541,0,0,2,9.84,10.605,100,19.0012,78,2011,2,17,0,0,0
542,0,0,2,11.48,12.12,93,30.0026,83,2011,2,18,0,0,0
543,0,0,2,11.48,12.12,93,30.0026,84,2011,2,19,0,0,0
544,0,0,1,12.3,14.395,87,16.9979,69,2011,2,20,0,0,0
545,0,0,1,10.66,12.88,100,12.998,56,2011,2,21,0,0,0
546,0,0,1,10.66,13.635,93,8.9981,45,2011,2,22,0,0,0
547,0,0,1,10.66,12.88,93,15.0013,59,2011,2,23,0,0,0
548,0,0,1,10.66,12.88,70,12.998,39,2011,2,0,0,0,0
549,0,0,1,10.66,11.365,65,27.9993,44,2011,2,1,0,0,0
550,0,0,1,10.66,11.365,60,22.0028,20,2011,2,2,0,0,0
551,0,0,1,10.66,14.395,60,6.0032,13,2011,2,3,0,0,0
552,0,0,1,10.66,11.365,60,23.9994,2,2011,2,4,0,0,0
553,0,0,1,10.66,12.88,60,15.0013,1,2011,2,5,0,0,0
554,0,0,1,10.66,12.88,60,15.0013,1,2011,2,6,0,0,0
555,0,0,1,9.84,12.12,65,11.0014,8,2011,2,7,0,0,0
556,0,0,1,9.84,12.88,65,7.0015,23,2011,2,8,0,0,0
557,0,0,1,11.48,14.395,56,7.0015,45,2011,2,9,0,0,0
558,0,0,1,12.3,14.395,52,16.9979,89,2011,2,10,0,0,0
559,0,0,1,13.12,15.15,49,16.9979,117,2011,2,11,0,0,0
560,0,0,1,13.94,16.665,46,0.0,174,2011,2,12,0,0,0
561,0,0,1,13.94,18.18,46,0.0,182,2011,2,13,0,0,0
562,0,0,1,13.94,17.425,46,6.0032,161,2011,2,14,0,0,0
563,0,0,1,13.94,17.425,46,6.0032,182,2011,2,15,0,0,0
564,0,0,1,13.94,17.425,49,7.0015,157,2011,2,16,0,0,0
565,0,0,1,13.94,18.18,46,0.0,121,2011,2,17,0,0,0
566,0,0,1,12.3,15.15,56,11.0014,78,2011,2,18,0,0,0
567,0,0,1,11.48,14.395,61,8.9981,21,2011,2,19,0,0,0
568,0,0,1,11.48,14.395,61,7.0015,26,2011,2,20,0,0,0
569,0,0,1,10.66,15.15,60,0.0,27,2011,2,21,0,0,0
570,0,0,1,10.66,15.15,60,0.0,62,2011,2,22,0,0,0
571,0,0,1,9.84,14.395,65,0.0,30,2011,2,23,0,0,0
572,0,1,1,9.84,14.395,65,0.0,15,2011,2,0,0,0,0
573,0,1,1,9.02,13.635,75,0.0,5,2011,2,1,0,0,0
574,0,1,1,8.2,12.88,80,0.0,3,2011,2,2,0,0,0
575,0,1,1,8.2,12.88,86,0.0,1,2011,2,3,0,0,0
576,0,1,1,8.2,12.88,86,0.0,2,2011,2,4,0,0,0
577,0,1,1,8.2,12.88,86,0.0,10,2011,2,5,0,0,0
578,0,1,1,7.38,12.12,93,0.0,30,2011,2,6,0,0,0
579,0,1,1,7.38,12.12,86,0.0,95,2011,2,7,0,0,0
580,0,1,2,6.56,11.365,100,0.0,230,2011,2,8,0,0,0
581,0,1,1,9.02,13.635,80,0.0,118,2011,2,9,0,0,0
582,0,1,1,9.84,12.88,75,7.0015,55,2011,2,10,0,0,0
583,0,1,1,12.3,15.91,65,6.0032,47,2011,2,11,0,0,0
584,0,1,2,13.12,17.425,62,0.0,66,2011,2,12,0,0,0
585,0,1,2,14.76,18.18,57,6.0032,64,2011,2,13,0,0,0
586,0,1,2,14.76,18.18,57,6.0032,60,2011,2,14,0,0,0
587,0,1,2,15.58,19.695,54,6.0032,50,2011,2,15,0,0,0
588,0,1,2,14.76,17.425,57,8.9981,114,2011,2,16,0,0,0
589,0,1,2,13.12,15.91,70,11.0014,216,2011,2,17,0,0,0
590,0,1,2,13.94,16.665,66,8.9981,175,2011,2,18,0,0,0
591,0,1,2,13.12,17.425,70,0.0,128,2011,2,19,0,0,0
592,0,1,2,13.12,16.665,70,7.0015,88,2011,2,20,0,0,0
593,0,1,1,13.12,17.425,70,0.0,78,2011,2,21,0,0,0
594,0,1,1,11.48,15.15,81,6.0032,37,2011,2,22,0,0,0
595,0,1,2,12.3,16.665,81,0.0,25,2011,2,23,0,0,0
596,0,1,2,11.48,15.91,87,0.0,10,2011,2,0,0,0,0
597,0,1,2,11.48,15.91,87,0.0,4,2011,2,1,0,0,0
598,0,1,2,10.66,13.635,93,7.0015,2,2011,2,2,0,0,0
599,0,1,3,11.48,13.635,93,11.0014,1,2011,2,3,0,0,0
600,0,1,1,10.66,12.88,93,11.0014,3,2011,2,4,0,0,0
601,0,1,1,10.66,11.365,81,22.0028,2,2011,2,5,0,0,0
602,0,1,1,10.66,11.365,70,22.0028,39,2011,2,6,0,0,0
603,0,1,1,9.84,9.85,65,27.9993,100,2011,2,7,0,0,0
604,0,1,1,9.84,9.85,56,32.9975,243,2011,2,8,0,0,0
605,0,1,1,9.84,9.85,52,32.9975,135,2011,2,9,0,0,0
606,0,1,1,9.02,9.09,47,36.9974,48,2011,2,10,0,0,0
607,0,1,1,9.02,9.09,47,31.0009,50,2011,2,11,0,0,0
608,0,1,1,9.84,9.85,38,32.9975,65,2011,2,12,0,0,0
609,0,1,2,9.84,9.85,32,30.0026,50,2011,2,13,0,0,0
610,0,1,1,9.02,9.85,37,27.9993,64,2011,2,14,0,0,0
611,0,1,1,9.02,9.85,35,26.0027,51,2011,2,15,0,0,0
612,0,1,1,9.02,9.09,35,35.0008,83,2011,2,16,0,0,0
613,0,1,1,9.02,9.09,32,39.0007,176,2011,2,17,0,0,0
614,0,1,1,8.2,9.09,32,26.0027,152,2011,2,18,0,0,0
615,0,1,1,6.56,6.06,40,31.0009,101,2011,2,19,0,0,0
616,0,1,1,6.56,6.82,40,22.0028,56,2011,2,20,0,0,0
617,0,1,1,5.74,5.305,33,31.0009,54,2011,2,21,0,0,0
618,0,1,1,4.92,5.305,33,23.9994,29,2011,2,22,0,0,0
619,0,1,1,4.92,5.305,33,22.0028,12,2011,2,23,0,0,0
620,0,1,1,4.1,3.79,36,23.9994,17,2011,2,0,0,0,0
621,0,1,1,4.1,5.305,36,15.0013,7,2011,2,1,0,0,0
622,0,1,1,3.28,3.79,38,19.0012,3,2011,2,2,0,0,0
623,0,1,1,2.46,3.79,45,8.9981,2,2011,2,3,0,0,0
624,0,1,1,2.46,5.305,45,7.0015,7,2011,2,5,0,0,0
625,0,1,1,2.46,7.575,45,0.0,43,2011,2,6,0,0,0
626,0,1,1,2.46,5.305,49,7.0015,99,2011,2,7,0,0,0
627,0,1,1,4.1,6.82,42,0.0,199,2011,2,8,0,0,0
628,0,1,1,4.92,6.82,39,11.0014,123,2011,2,9,0,0,0
629,0,1,1,5.74,9.09,36,0.0,59,2011,2,10,0,0,0
630,0,1,2,5.74,7.575,43,11.0014,41,2011,2,11,0,0,0
631,0,1,2,7.38,9.09,40,15.0013,61,2011,2,12,0,0,0
632,0,1,1,7.38,8.335,40,16.9979,69,2011,2,13,0,0,0
633,0,1,1,8.2,9.09,34,19.9995,58,2011,2,14,0,0,0
634,0,1,2,8.2,9.09,34,19.0012,64,2011,2,15,0,0,0
635,0,1,2,8.2,9.85,37,16.9979,79,2011,2,16,0,0,0
636,0,1,2,8.2,9.85,34,16.9979,166,2011,2,17,0,0,0
637,0,1,2,7.38,8.335,47,19.9995,170,2011,2,18,0,0,0
638,0,1,3,5.74,6.06,86,16.9979,88,2011,2,19,0,0,0
639,0,1,3,5.74,7.575,86,11.0014,84,2011,2,20,0,0,0
640,0,1,2,5.74,7.575,86,11.0014,83,2011,2,21,0,0,0
641,0,1,3,6.56,8.335,80,11.0014,46,2011,2,22,0,0,0
642,0,1,3,6.56,7.575,80,12.998,37,2011,2,23,0,0,0
643,0,1,3,5.74,6.82,86,12.998,16,2011,2,0,0,0,0
644,0,1,3,5.74,7.575,80,8.9981,7,2011,2,1,0,0,0
645,0,1,3,5.74,7.575,80,8.9981,3,2011,2,2,0,0,0
646,0,1,2,5.74,6.82,59,15.0013,1,2011,2,4,0,0,0
647,0,1,2,4.92,6.06,50,15.0013,6,2011,2,5,0,0,0
648,0,1,2,4.92,6.06,54,19.0012,26,2011,2,6,0,0,0
649,0,1,1,4.1,3.79,50,27.9993,99,2011,2,7,0,0,0
650,0,1,1,4.1,3.79,49,22.0028,178,2011,2,8,0,0,0
651,0,1,1,4.92,5.305,42,23.9994,122,2011,2,9,0,0,0
652,0,1,1,4.92,5.305,42,19.9995,35,2011,2,10,0,0,0
653,0,1,1,5.74,6.06,39,23.9994,45,2011,2,11,0,0,0
654,0,1,1,6.56,6.82,34,26.0027,69,2011,2,12,0,0,0
655,0,1,1,7.38,8.335,29,19.9995,62,2011,2,13,0,0,0
656,0,1,1,8.2,9.09,27,19.0012,48,2011,2,14,0,0,0
657,0,1,1,8.2,9.85,25,16.9979,50,2011,2,15,0,0,0
658,0,1,1,8.2,9.09,27,19.9995,80,2011,2,16,0,0,0
659,0,1,1,7.38,9.09,26,12.998,165,2011,2,17,0,0,0
660,0,1,1,6.56,9.09,28,8.9981,160,2011,2,18,0,0,0
661,0,1,1,5.74,8.335,28,7.0015,112,2011,2,19,0,0,0
662,0,1,1,5.74,9.09,31,6.0032,97,2011,2,20,0,0,0
663,0,1,1,5.74,10.605,39,0.0,72,2011,2,21,0,0,0
664,0,1,1,4.92,9.85,39,0.0,51,2011,2,22,0,0,0
665,0,1,1,4.92,7.575,42,7.0015,34,2011,2,23,0,0,0
666,0,1,1,4.1,6.82,49,7.0015,14,2011,2,0,0,0,0
667,0,1,1,4.1,6.82,54,6.0032,7,2011,2,1,0,0,0
668,0,1,1,4.1,6.82,54,6.0032,3,2011,2,2,0,0,0
669,0,1,1,3.28,6.06,63,6.0032,4,2011,2,5,0,0,0
670,0,1,1,4.1,9.09,68,0.0,24,2011,2,6,0,0,0
671,0,1,1,3.28,8.335,73,0.0,74,2011,2,7,0,0,0
672,0,1,1,4.1,6.06,74,11.0014,216,2011,2,8,0,0,0
673,0,1,1,4.92,6.06,74,15.0013,140,2011,2,9,0,0,0
674,0,1,1,5.74,6.82,69,12.998,44,2011,2,10,0,0,0
675,0,1,1,9.02,11.365,47,8.9981,64,2011,2,11,0,0,0
676,0,1,1,9.02,11.365,47,8.9981,71,2011,2,12,0,0,0
677,0,1,1,9.84,11.365,35,12.998,110,2011,2,13,0,0,0
678,0,1,1,12.3,14.395,26,16.9979,84,2011,2,14,0,0,0
679,0,1,1,13.12,15.91,21,11.0014,74,2011,2,15,0,0,0
680,0,1,1,12.3,14.395,28,12.998,125,2011,2,16,0,0,0
681,0,1,1,12.3,16.665,24,0.0,211,2011,2,17,0,0,0
682,0,1,1,11.48,15.91,28,0.0,174,2011,2,18,0,0,0
683,0,1,1,10.66,15.15,33,0.0,101,2011,2,19,0,0,0
684,0,1,1,9.02,11.365,55,8.9981,63,2011,2,20,0,0,0
685,0,1,1,8.2,10.605,59,8.9981,47,2011,2,21,0,0,0
686,0,1,1,8.2,11.365,64,6.0032,43,2011,2,22,0,0,0
687,0,1,1,7.38,12.12,69,0.0,53,2011,2,23,0,0,0
688,0,0,1,6.56,9.85,69,6.0032,30,2011,2,0,0,0,0
689,0,0,1,5.74,10.605,86,0.0,24,2011,2,1,0,0,0
690,0,0,1,5.74,10.605,80,0.0,15,2011,2,2,0,0,0
691,0,0,1,4.92,9.85,80,0.0,10,2011,2,3,0,0,0
692,0,0,1,4.92,8.335,74,6.0032,4,2011,2,4,0,0,0
693,0,0,1,4.92,8.335,74,6.0032,1,2011,2,5,0,0,0
694,0,0,1,4.92,6.82,93,12.998,2,2011,2,6,0,0,0
695,0,0,1,4.92,7.575,80,7.0015,11,2011,2,7,0,0,0
696,0,0,1,5.74,7.575,86,8.9981,30,2011,2,8,0,0,0
697,0,0,1,6.56,9.09,64,8.9981,43,2011,2,9,0,0,0
698,0,0,1,9.02,10.605,41,16.9979,84,2011,2,10,0,0,0
699,0,0,1,12.3,13.635,28,22.0028,114,2011,2,11,0,0,0
700,0,0,1,12.3,13.635,39,31.0009,120,2011,2,12,0,0,0
701,0,0,1,12.3,13.635,39,27.9993,135,2011,2,13,0,0,0
702,0,0,1,13.94,15.91,31,19.0012,120,2011,2,14,0,0,0
703,0,0,1,13.94,15.15,29,27.9993,174,2011,2,15,0,0,0
704,0,0,1,13.94,15.15,29,27.9993,145,2011,2,16,0,0,0
705,0,0,1,13.12,14.395,31,35.0008,137,2011,2,17,0,0,0
706,0,0,1,11.48,12.88,38,22.0028,64,2011,2,18,0,0,0
707,0,0,1,11.48,13.635,38,11.0014,41,2011,2,19,0,0,0
708,0,0,1,10.66,12.88,41,15.0013,40,2011,2,20,0,0,0
709,0,0,1,10.66,15.15,41,0.0,51,2011,2,21,0,0,0
710,0,0,1,9.84,12.88,44,6.0032,45,2011,2,22,0,0,0
711,0,0,1,9.02,11.365,51,8.9981,32,2011,2,23,0,0,0
712,0,0,1,8.2,11.365,64,7.0015,39,2011,2,0,0,0,0
713,0,0,1,8.2,11.365,59,6.0032,24,2011,2,1,0,0,0
714,0,0,2,8.2,11.365,75,6.0032,20,2011,2,2,0,0,0
715,0,0,2,8.2,11.365,69,7.0015,12,2011,2,3,0,0,0
716,0,0,2,8.2,10.605,69,11.0014,2,2011,2,4,0,0,0
717,0,0,2,8.2,10.605,69,8.9981,5,2011,2,6,0,0,0
718,0,0,2,9.02,13.635,55,0.0,3,2011,2,7,0,0,0
719,0,0,2,9.02,11.365,64,12.998,12,2011,2,8,0,0,0
720,0,0,2,9.84,11.365,60,15.0013,47,2011,2,9,0,0,0
721,0,0,1,12.3,13.635,45,22.0028,105,2011,2,10,0,0,0
722,0,0,1,13.12,14.395,39,30.0026,112,2011,2,11,0,0,0
723,0,0,1,14.76,15.91,32,31.0009,152,2011,2,12,0,0,0
724,0,0,1,15.58,19.695,29,23.9994,154,2011,2,13,0,0,0
725,0,0,2,16.4,20.455,30,27.9993,161,2011,2,14,0,0,0
726,0,0,2,16.4,20.455,30,19.9995,162,2011,2,15,0,0,0
727,0,0,2,17.22,21.21,28,22.0028,134,2011,2,16,0,0,0
728,0,0,1,17.22,21.21,28,22.0028,125,2011,2,17,0,0,0
729,0,0,1,16.4,20.455,32,19.9995,95,2011,2,18,0,0,0
730,0,0,1,16.4,20.455,35,19.0012,61,2011,2,19,0,0,0
731,0,0,1,16.4,20.455,35,22.0028,47,2011,2,20,0,0,0
732,0,0,1,16.4,20.455,35,23.9994,51,2011,2,21,0,0,0
733,0,0,1,16.4,20.455,35,19.9995,36,2011,2,22,0,0,0
734,0,0,1,16.4,20.455,35,23.9994,30,2011,2,23,0,0,0
735,0,1,1,15.58,19.695,37,23.9994,11,2011,2,0,0,0,0
